TimeStamp, Joint1Tx,Joint1Ty,Joint1Tz,Joint2Tx,Joint2Ty,Joint2Tz,Joint3Tx,Joint3Ty,Joint3Tz,Joint1Ix,Joint1Iy,Joint1Iz,Joint2Ix,Joint2Iy,Joint2Iz,Joint3Ix,Joint3Iy,Joint3Iz,Joint1Mx,Joint1My,Joint1Mz,Joint2Mx,Joint2My,Joint2Mz,Joint3Mx,Joint3My,Joint3Mz,Joint1Rx,Joint1Ry,Joint1Rz,Joint2Rx,Joint2Ry,Joint2Rz,Joint3Rx,Joint3Ry,Joint3Rz,Joint1Px,Joint1Py,Joint1Pz,Joint2Px,Joint2Py,Joint2Pz,Joint3Px,Joint3Py,Joint3Pz,ThumbClosure,IndexClosure,MiddleClosure,ThumbAbduction
1031.191,-32.88281,-139.6747,-38.13705,-31.37955,-143.5885,-31.37421,-38.07465,-139.3821,-30.2706,7.860291,-83.3067,-8.260773,8.311194,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,18.9531,-79.77377,2.482284,45.72665,-77.19659,5.661039,71.94731,-66.27942,16.4309,19.28749,-70.37189,12.46709,49.17873,-62.27917,15.08694,67.84657,-55.38858,17.07338,18.05182,-64.6488,23.61257,38.15546,-54.50995,22.96568,63.26608,-31.79047,38.3988,0,0,0.2117647,0.3607843
1031.244,-32.88281,-139.6747,-38.13705,-31.37952,-143.5885,-31.37421,-38.07465,-139.3821,-30.2706,7.860289,-83.3067,-8.260773,8.3112,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,18.61841,-79.8035,2.451594,45.07929,-77.30255,5.568478,70.94489,-67.20428,15.53448,18.92247,-70.49472,12.40888,48.52235,-62.62531,14.83786,66.87625,-56.38437,16.20722,17.72482,-64.84534,23.58542,37.51516,-54.93445,22.75569,62.45866,-33.32739,37.11397,0,0,0.2,0.372549
1031.297,-33.33942,-141.4901,-38.22711,-31.84021,-145.4259,-31.42587,-38.53082,-141.1852,-30.36981,7.860283,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,16.9435,-79.94867,2.299961,41.849,-77.79266,5.142856,65.89599,-70.6839,12.1947,17.0921,-71.10043,12.12851,45.23455,-64.23392,13.71468,61.96693,-60.41724,12.81733,16.08867,-65.81976,23.46708,34.3057,-56.9649,21.80954,58.24092,-39.93527,31.77132,0,0,0.1882353,0.3764706
1031.352,-33.80023,-143.3225,-38.30057,-32.30417,-147.2806,-31.46048,-38.99133,-143.0071,-30.45145,7.860288,-83.3067,-8.260773,8.311193,-83.34735,-5.04657,17.59779,-83.11975,-1.5896,16.27301,-80.00516,2.240142,40.56017,-77.9722,4.988037,63.86721,-71.70493,11.22841,16.35769,-71.33893,12.02122,43.91763,-64.82687,13.31613,59.98478,-61.70154,11.78808,15.43388,-66.20587,23.42777,33.01925,-57.73834,21.47573,56.48876,-42.16495,30.05068,0,0,0.1764706,0.3921569
1031.403,-34.03204,-144.245,-38.33081,-32.53714,-148.2143,-31.47116,-39.22299,-143.925,-30.48544,7.860286,-83.3067,-8.260773,8.311196,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,15.26682,-80.08832,2.151205,38.63075,-78.22583,4.77016,60.82107,-72.97644,10.03772,15.25386,-71.69281,11.86532,41.94136,-65.66959,12.76531,56.99978,-63.37936,10.4909,14.45157,-66.78143,23.37719,31.08791,-58.862,21.0183,53.81048,-45.16324,27.81992,0,0,0.1686275,0.4
1031.459,-34.38123,-145.6364,-38.36795,-32.88763,-149.6224,-31.47879,-39.57199,-145.3105,-30.52777,7.860279,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,13.92463,-80.19623,2.034089,36.0658,-78.5379,4.503366,56.76091,-74.31964,8.800015,13.77829,-72.15771,11.66666,39.30619,-66.71625,12.10867,53.00634,-65.26337,9.111475,13.14196,-67.54257,23.32519,28.51151,-60.29938,20.48268,50.16957,-48.63782,25.37777,0,0,0.1529412,0.4156863
1031.511,-34.7319,-147.0368,-38.39496,-33.23898,-151.0396,-31.47614,-39.92255,-146.706,-30.5593,7.860286,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,13.25337,-80.24893,1.976131,34.78679,-78.68387,4.378979,54.73343,-74.87943,8.292002,13.03905,-72.38733,11.57117,37.98915,-67.21039,11.80998,51.0066,-66.08862,8.537472,12.48738,-67.92062,23.3057,27.22348,-60.99478,20.24426,48.32701,-50.19312,24.34325,0,0,0.145098,0.4235294
1031.565,-34.96637,-147.9753,-38.40723,-33.4736,-151.9893,-31.46854,-40.15692,-147.6419,-30.57425,7.860281,-83.3067,-8.260773,8.311194,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,12.24642,-80.32648,1.889856,32.87288,-78.89148,4.202425,51.69746,-75.61282,7.635152,11.92854,-72.72842,11.43263,36.01489,-67.91922,11.39498,48.00574,-67.21179,7.790294,11.50599,-68.4848,23.28444,25.29248,-62.01208,19.92063,45.54319,-52.34015,22.98401,0,0,0.1294118,0.427451
1031.62,-35.08377,-148.446,-38.41162,-33.59097,-152.4656,-31.46298,-40.27432,-148.1115,-30.57983,7.860276,-83.3067,-8.260773,8.311185,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,10.56831,-80.45172,1.747814,29.69587,-79.21021,3.931803,46.65535,-76.61804,6.754434,10.07392,-73.28836,11.21392,32.72976,-69.02435,10.78164,43.00664,-68.84326,6.784123,9.8722,-69.41806,23.26996,22.07914,-63.64688,19.4652,40.86704,-55.51697,21.14055,0,0,0.1137255,0.4352941
1031.675,-35.08377,-148.446,-38.41165,-33.59097,-152.4656,-31.46298,-40.27432,-148.1115,-30.57986,7.860294,-83.3067,-8.260773,8.311202,-83.34735,-5.0466,17.5978,-83.11975,-1.5896,9.897254,-80.50046,1.691547,28.42982,-79.3291,3.830846,44.64586,-76.96118,6.46008,9.330946,-73.50949,11.1306,31.41811,-69.44287,10.56073,41.00942,-69.42905,6.448359,9.219545,-69.78912,23.27137,20.7963,-64.28223,19.3103,38.98861,-56.67358,20.52545,0,0,0.1019608,0.4392157
1031.729,-35.31885,-149.3903,-38.41693,-33.82574,-153.421,-31.4483,-40.50937,-149.054,-30.58731,7.860281,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,7.885251,-80.64206,1.524521,24.64877,-79.65961,3.549425,38.64635,-77.83997,5.724084,7.09903,-74.16388,10.89451,27.49354,-70.62912,9.970809,35.03111,-71.01257,5.616178,7.265353,-70.89563,23.29992,16.95916,-66.13489,18.93134,33.34192,-59.84125,19.0151,0,0,0.08235294,0.4431373
1031.783,-35.20126,-148.9177,-38.41486,-33.70834,-152.9428,-31.45627,-40.39182,-148.5822,-30.5842,7.860288,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,6.545329,-80.73273,1.414503,22.14307,-79.86038,3.377332,34.67308,-78.32776,5.328622,5.609294,-74.59311,10.74837,24.88737,-71.36966,9.631224,31.0601,-71.95389,5.17826,5.966393,-71.62845,23.33883,14.41269,-67.33261,18.74521,29.57747,-61.75299,18.23957,0,0,0.05490196,0.4313726
1031.835,-33.91605,-143.7832,-38.31622,-32.42059,-147.7469,-31.46637,-39.10706,-143.4655,-30.46899,7.860278,-83.3067,-8.260773,8.31119,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,4.538387,-80.86325,1.251194,18.40834,-80.13583,3.138503,28.75641,-78.95074,4.839884,3.373342,-75.22736,10.54553,20.99613,-72.41757,9.190953,25.13069,-73.23895,4.655096,4.024992,-72.72186,23.42644,10.6142,-69.08582,18.55784,23.94556,-64.39966,17.35299,0,0,0.04313726,0.3960784
1031.889,-33.11053,-140.5802,-38.18414,-31.60941,-144.5051,-31.40213,-38.30215,-140.2813,-30.32236,7.860283,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,3.536561,-80.92609,1.170238,16.55213,-80.26306,3.026551,25.81868,-79.22305,4.632755,2.255253,-75.5405,10.4513,19.05952,-72.91693,8.998536,22.17978,-73.83627,4.442961,3.057938,-73.26645,23.48322,8.725804,-69.94696,18.5032,21.14051,-65.64569,17.01569,0,0,0.03137255,0.3686275
1031.945,-32.76941,-139.2236,-38.112,-31.26495,-143.1319,-31.35864,-37.96136,-138.9343,-30.24316,7.860282,-83.3067,-8.260773,8.311189,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,2.536021,-80.98737,1.089684,14.70363,-80.38394,2.918914,22.89528,-79.47388,4.445868,1.137416,-75.85117,10.36176,17.12942,-73.40201,8.82282,19.23896,-74.40924,4.258794,2.093591,-73.80994,23.54855,6.845384,-70.8002,18.47345,18.34493,-66.85129,16.74034,0,0,0.01176471,0.3529412
1032.001,-32.76941,-139.2236,-38.112,-31.26495,-143.1319,-31.35864,-37.96133,-138.9343,-30.24316,7.860289,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716593,-81.08597,0.9562472,11.64043,-80.57208,2.747965,18.0558,-79.85117,4.172279,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564095,14.36151,-75.31955,4.006396,0.4928922,-74.71387,23.67627,3.730523,-72.20901,18.47752,13.71041,-68.7894,16.40585,0,0,0,0.3568628
1032.055,-33.11053,-140.5802,-38.18414,-31.60941,-144.5051,-31.40213,-38.30219,-140.2813,-30.32236,7.860285,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716586,-81.08597,0.9562427,11.64043,-80.57208,2.747962,18.0558,-79.85117,4.17227,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564093,14.36152,-75.31955,4.006394,0.4928922,-74.7139,23.67626,3.730515,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0,0,0.3686275
1032.106,-33.11053,-140.5802,-38.18414,-31.60941,-144.5051,-31.40216,-38.30215,-140.2813,-30.32236,7.860287,-83.3067,-8.260773,8.311199,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716624,-81.08597,0.9562433,11.64044,-80.57208,2.747965,18.05581,-79.85117,4.172283,-0.7245789,-76.36395,10.22281,13.92803,-74.18213,8.564095,14.36152,-75.31955,4.006397,0.4929007,-74.7139,23.67627,3.730526,-72.20901,18.47751,13.71041,-68.7894,16.40585,0,0,0,0.3686275
1032.158,-33.11053,-140.5802,-38.18414,-31.60944,-144.5051,-31.40213,-38.30219,-140.2813,-30.32236,7.860279,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716623,-81.08597,0.9562483,11.64043,-80.57208,2.747963,18.0558,-79.85117,4.172276,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564091,14.36151,-75.31955,4.006396,0.4928964,-74.71387,23.67627,3.730518,-72.20901,18.47752,13.71041,-68.7894,16.40584,0,0,0,0.3686275
1032.212,-33.22482,-141.0346,-38.20618,-31.7247,-144.965,-31.41455,-38.41635,-140.7326,-30.34662,7.860286,-83.3067,-8.260773,8.311198,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716686,-81.08597,0.9562453,11.64043,-80.57208,2.747962,18.05581,-79.85117,4.172279,-0.7245789,-76.36395,10.22281,13.92803,-74.18213,8.564095,14.36152,-75.31955,4.006396,0.492899,-74.71387,23.67627,3.730531,-72.20901,18.47752,13.71042,-68.7894,16.40585,0,0,0,0.372549
1032.264,-32.99652,-140.127,-38.1611,-31.49435,-144.0462,-31.3887,-38.18826,-139.8311,-30.29703,7.860283,-83.3067,-8.260773,8.311189,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716663,-81.08597,0.9562411,11.64043,-80.57208,2.747961,18.0558,-79.85117,4.17227,-0.7245789,-76.36395,10.2228,13.92802,-74.18213,8.564095,14.36151,-75.31955,4.006394,0.492899,-74.7139,23.67627,3.730517,-72.20905,18.47751,13.71041,-68.7894,16.40584,0,0,0,0.3647059
1032.318,-32.88281,-139.6747,-38.13705,-31.37952,-143.5885,-31.37421,-38.07465,-139.3821,-30.2706,7.860287,-83.3067,-8.260773,8.311197,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716613,-81.08597,0.9562469,11.64043,-80.57208,2.747972,18.0558,-79.85117,4.172276,-0.7245789,-76.36395,10.22281,13.92803,-74.18213,8.564098,14.36151,-75.31955,4.006394,0.4929041,-74.71387,23.67628,3.730522,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0,0,0.3607843
1032.372,-32.43115,-137.8769,-38.03091,-30.92282,-141.7687,-31.30594,-37.62341,-137.5982,-30.1546,7.860278,-83.3067,-8.260773,8.311187,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716603,-81.08597,0.9562432,11.64043,-80.57208,2.74796,18.0558,-79.85117,4.172267,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564093,14.36151,-75.31955,4.006389,0.4928947,-74.71387,23.67627,3.730519,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0,0,0.345098
1032.423,-32.31906,-137.4302,-38.00192,-30.80933,-141.3165,-31.28635,-37.51144,-137.1552,-30.12305,7.860282,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716586,-81.08597,0.9562432,11.64043,-80.57208,2.747966,18.05581,-79.85117,4.172276,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564091,14.36152,-75.31955,4.006397,0.492893,-74.71387,23.67627,3.730519,-72.20901,18.47752,13.71041,-68.7894,16.40585,0,0,0,0.3411765
1032.476,-31.87439,-135.6548,-37.87665,-30.35852,-139.5193,-31.19827,-37.06729,-135.3956,-29.98703,7.860284,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716603,-81.08597,0.9562387,11.64043,-80.57208,2.747958,18.0558,-79.85117,4.172269,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564091,14.36151,-75.31955,4.006389,0.492893,-74.71387,23.67626,3.730521,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0,0,0.3254902
1032.528,-32.09598,-136.5402,-37.94116,-30.58328,-140.4156,-31.24423,-37.28864,-136.273,-30.05698,7.86028,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716587,-81.08597,0.9562446,11.64043,-80.57205,2.747965,18.0558,-79.85117,4.172276,-0.7245789,-76.36395,10.2228,13.92802,-74.18213,8.56409,14.36151,-75.31955,4.006394,0.4928922,-74.71387,23.67627,3.73052,-72.20901,18.47752,13.71041,-68.7894,16.40584,0,0,0,0.3333333
1032.579,-32.09598,-136.5402,-37.94116,-30.58328,-140.4156,-31.24426,-37.28864,-136.273,-30.05698,7.860292,-83.3067,-8.260773,8.311194,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716709,-81.08597,0.9562456,11.64043,-80.57208,2.747961,18.05581,-79.85117,4.172271,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564093,14.36152,-75.31955,4.006392,0.4929007,-74.71387,23.67626,3.73053,-72.20901,18.47752,13.71042,-68.7894,16.40584,0,0,0,0.3333333
1032.63,-32.54358,-138.3247,-38.0589,-31.03659,-142.2219,-31.32452,-37.73572,-138.0423,-30.18515,7.860287,-83.3067,-8.260773,8.311195,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.871662,-81.08597,0.9562438,11.64043,-80.57205,2.747968,18.0558,-79.85117,4.172271,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564101,14.36152,-75.31955,4.006395,0.4929007,-74.7139,23.67627,3.730527,-72.20901,18.47751,13.71041,-68.7894,16.40585,0,0,0,0.3490196
1032.684,-32.65631,-138.7736,-38.08594,-31.15063,-142.6763,-31.3421,-37.84839,-138.4877,-30.21466,7.860286,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716612,-81.08597,0.9562497,11.64043,-80.57208,2.747969,18.05581,-79.85117,4.172278,-0.7245789,-76.36395,10.22281,13.92802,-74.18213,8.564095,14.36151,-75.31955,4.006398,0.492899,-74.7139,23.67628,3.730523,-72.20901,18.47751,13.71041,-68.7894,16.40585,0,0,0,0.3529412
1032.74,-32.65631,-138.7736,-38.08594,-31.15063,-142.6763,-31.3421,-37.84839,-138.4877,-30.21466,7.860288,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716645,-81.08597,0.9562441,11.64043,-80.57208,2.747962,18.0558,-79.85117,4.172276,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564094,14.36151,-75.31955,4.006392,0.492899,-74.71387,23.67627,3.730518,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0,0,0.3529412
1032.791,-32.54358,-138.3247,-38.05893,-31.03659,-142.2219,-31.32452,-37.73572,-138.0423,-30.18512,7.860284,-83.3067,-8.260773,8.311194,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716591,-81.08597,0.9562413,11.64044,-80.57208,2.747965,18.0558,-79.85117,4.172276,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564095,14.36152,-75.31955,4.006392,0.4928964,-74.7139,23.67626,3.730523,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0,0,0.3490196
1032.843,-32.76941,-139.2236,-38.112,-31.26495,-143.1319,-31.35864,-37.96136,-138.9343,-30.24316,7.860284,-83.3067,-8.260773,8.311198,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716627,-81.08597,0.9562451,11.64043,-80.57208,2.747968,18.0558,-79.85117,4.172276,-0.7245789,-76.36395,10.22281,13.92804,-74.1821,8.564101,14.36151,-75.31955,4.0064,0.4928956,-74.71387,23.67627,3.730521,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0,0,0.3568628
1032.894,-32.99652,-140.127,-38.1611,-31.49435,-144.0462,-31.3887,-38.18826,-139.8311,-30.29703,7.860281,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,1.869776,-81.02731,1.036199,13.47567,-80.46112,2.849355,20.95448,-79.63049,4.331182,0.3924141,-76.05701,10.30466,15.84648,-73.71808,8.714405,17.28428,-74.77951,4.150111,1.452282,-74.17175,23.59683,5.596462,-71.36542,18.46713,16.48716,-67.63605,16.58867,0,0,0.01176471,0.3647059
1032.948,-33.11053,-140.5802,-38.18414,-31.60941,-144.5051,-31.40213,-38.30215,-140.2813,-30.32236,7.860286,-83.3067,-8.260773,8.311197,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,3.2029,-80.94669,1.143347,15.9351,-80.30408,2.990218,24.84261,-79.3089,4.56836,1.882611,-75.64429,10.42094,18.41541,-73.08014,8.938164,21.19837,-74.02979,4.378626,2.736178,-73.44772,23.50406,8.098078,-70.23218,18.49054,20.20752,-66.05167,16.9173,0,0,0.03137255,0.3686275
1032.999,-33.11053,-140.5802,-38.18414,-31.60941,-144.5051,-31.40216,-38.30215,-140.2813,-30.32236,7.860283,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,3.536562,-80.92609,1.170234,16.55214,-80.26309,3.02655,25.81869,-79.22305,4.632754,2.25526,-75.5405,10.4513,19.05952,-72.91693,8.998529,22.17979,-73.83627,4.442964,3.057939,-73.26648,23.48322,8.725804,-69.94696,18.50319,21.14052,-65.64569,17.01569,0,0,0.03137255,0.3686275
1033.055,-33.56934,-142.4042,-38.26596,-32.07184,-146.3512,-31.44534,-38.76059,-142.0938,-30.41287,7.860287,-83.3067,-8.260773,8.311191,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,3.536568,-80.92609,1.170238,16.55213,-80.26306,3.02655,25.81868,-79.22302,4.632758,2.255255,-75.54047,10.4513,19.05952,-72.91693,8.998534,22.17978,-73.83627,4.442961,3.057929,-73.26648,23.48322,8.725799,-69.94696,18.5032,21.1405,-65.64569,17.01569,0,0,0.03137255,0.3960784
1033.108,-34.26465,-145.1716,-38.35669,-32.77069,-149.152,-31.47739,-39.45547,-144.8475,-30.51483,7.860284,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,3.870376,-80.90533,1.197175,17.17002,-80.22141,3.063363,26.79637,-79.13483,4.699402,2.627951,-75.4364,10.4822,19.70434,-72.75214,9.060761,23.16234,-73.64008,4.510397,3.380002,-73.08505,23.46334,9.354414,-69.66089,18.5186,22.07455,-65.2352,17.12096,0,0,0.03921569,0.4078431
1033.161,-34.61487,-146.569,-38.38708,-33.1218,-150.5662,-31.47818,-39.80554,-146.2397,-30.55002,7.860286,-83.3067,-8.260773,8.3112,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,4.538398,-80.86325,1.251201,18.40834,-80.13583,3.138499,28.75642,-78.95071,4.839892,3.373354,-75.22736,10.54554,20.99614,-72.41754,9.190966,25.13069,-73.23895,4.655096,4.024997,-72.72186,23.42644,10.6142,-69.08582,18.55784,23.94557,-64.39966,17.35299,0,0,0.04313726,0.4235294
1033.216,-34.7319,-147.0368,-38.39496,-33.23898,-151.0396,-31.47614,-39.92255,-146.706,-30.5593,7.860284,-83.3067,-8.260773,8.311194,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,5.875906,-80.77698,1.359843,20.89493,-79.95544,3.29533,32.69493,-78.54843,5.153278,4.864093,-74.80576,10.67861,23.58776,-71.72681,9.475752,29.07978,-72.39737,4.98768,5.318257,-71.99365,23.36415,13.14351,-67.92224,18.67086,27.69757,-62.66135,17.90997,0,0,0.0627451,0.4235294
1033.271,-34.96637,-147.9753,-38.40726,-33.4736,-151.9893,-31.46854,-40.15692,-147.6419,-30.57425,7.860286,-83.3067,-8.260773,8.311187,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,7.215119,-80.68774,1.469386,23.39438,-79.76184,3.461968,36.65694,-78.09219,5.518303,6.354299,-74.37918,10.82034,26.18935,-71.00397,9.796055,33.04397,-71.49298,5.387113,6.61545,-71.26248,23.3174,15.68464,-66.73706,18.83192,31.45915,-60.81418,18.60685,0,0,0.07450981,0.4313726
1033.326,-35.20126,-148.9177,-38.41489,-33.70834,-152.9428,-31.45627,-40.39182,-148.5822,-30.5842,7.860281,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,7.885252,-80.64206,1.524519,24.64876,-79.65961,3.549426,38.64635,-77.83997,5.724084,7.099029,-74.16388,10.8945,27.49354,-70.62912,9.970804,35.03111,-71.01257,5.61618,7.265353,-70.89563,23.29991,16.95916,-66.13489,18.93134,33.34192,-59.84125,19.0151,0,0,0.08235294,0.4431373
1033.38,-35.31885,-149.3903,-38.4169,-33.82574,-153.421,-31.4483,-40.50937,-149.054,-30.58731,7.86028,-83.3067,-8.260773,8.311189,-83.34735,-5.04657,17.59778,-83.11975,-1.5896,7.885251,-80.64206,1.524535,24.64877,-79.65961,3.549429,38.64634,-77.83997,5.724096,7.099023,-74.16388,10.89451,27.49354,-70.62909,9.970813,35.0311,-71.01257,5.616177,7.265348,-70.89563,23.29992,16.95916,-66.13489,18.93135,33.34191,-59.84125,19.01511,0,0,0.07843138,0.4470588
1033.433,-35.43649,-149.8638,-38.41776,-33.94318,-153.9001,-31.43918,-40.62701,-149.5268,-30.58914,7.860281,-83.3067,-8.260773,8.311191,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,7.215113,-80.68777,1.469387,23.39438,-79.76184,3.461974,36.65694,-78.09219,5.518306,6.3543,-74.37918,10.82034,26.18934,-71.00397,9.796054,33.04397,-71.49298,5.387117,6.615447,-71.26248,23.31741,15.68464,-66.73706,18.83193,31.45915,-60.81418,18.60686,0,0,0.07058824,0.4431373
1033.494,-35.67197,-150.8136,-38.41589,-34.17795,-154.8611,-31.4173,-40.86249,-150.4756,-30.58896,7.860286,-83.3067,-8.260773,8.311199,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,5.87591,-80.77698,1.359851,20.89492,-79.95544,3.295328,32.69493,-78.54843,5.153286,4.864095,-74.80576,10.67862,23.58776,-71.72681,9.47576,29.07979,-72.39737,4.987687,5.318255,-71.99365,23.36415,13.14351,-67.92224,18.67086,27.69757,-62.66135,17.90997,0,0,0.05490196,0.4588235
1033.548,-35.78976,-151.2899,-38.41315,-34.29529,-155.3429,-31.40454,-40.98029,-150.9516,-30.58694,7.860285,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,5.20692,-80.82047,1.30541,19.64999,-80.04724,3.21576,30.72267,-78.75562,4.990804,4.118755,-75.01715,10.611,22.29064,-72.07593,9.329146,27.10325,-72.8252,4.813778,4.671109,-72.35809,23.39337,11.87729,-68.50644,18.6085,25.82008,-63.5426,17.61528,0,0,0.05098039,0.4588235
1033.6,-35.90759,-151.767,-38.40918,-34.4126,-155.8257,-31.39056,-41.09814,-151.4287,-30.58359,7.860279,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,3.870374,-80.90533,1.197176,17.17002,-80.22141,3.063363,26.79637,-79.13483,4.699409,2.627947,-75.4364,10.48219,19.70434,-72.75214,9.060764,23.16233,-73.64005,4.510401,3.380002,-73.08505,23.46334,9.354412,-69.66089,18.51861,22.07455,-65.2352,17.12097,0,0,0.02745098,0.4666667
1033.651,-36.26108,-153.2039,-38.38992,-34.76407,-157.2791,-31.34128,-41.45169,-152.866,-30.56567,7.860284,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,1.869771,-81.02731,1.036192,13.47567,-80.46112,2.849348,20.95448,-79.63046,4.331171,0.3924111,-76.05701,10.30465,15.84649,-73.71808,8.714396,17.28428,-74.77948,4.150107,1.452286,-74.17175,23.59683,5.596466,-71.36542,18.46713,16.48715,-67.63605,16.58865,0,0,0.01176471,0.4745098
1033.709,-36.37881,-153.6845,-38.38107,-34.88104,-157.7653,-31.32239,-41.56952,-153.3472,-30.55704,7.860288,-83.3067,-8.260773,8.311197,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716731,-81.08597,0.9562554,11.64043,-80.57205,2.747967,18.0558,-79.85117,4.172277,-0.7245789,-76.36395,10.22281,13.92803,-74.1821,8.5641,14.36152,-75.31955,4.006399,0.4928982,-74.71387,23.67627,3.730526,-72.20901,18.47753,13.71041,-68.7894,16.40585,0,0,0,0.4784314
1033.761,-36.37885,-153.6845,-38.38104,-34.88104,-157.7653,-31.32239,-41.56952,-153.3471,-30.55704,7.860282,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.871669,-81.08597,0.9562473,11.64043,-80.57208,2.747964,18.05581,-79.85117,4.172276,-0.7245789,-76.36395,10.22281,13.92803,-74.18213,8.564097,14.36151,-75.31955,4.006395,0.4928999,-74.7139,23.67627,3.730528,-72.20901,18.47751,13.71042,-68.7894,16.40585,0,0,0,0.4784314
1033.821,-36.37881,-153.6845,-38.38104,-34.88104,-157.7654,-31.32239,-41.56952,-153.3472,-30.55704,7.860281,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716637,-81.08597,0.9562486,11.64043,-80.57205,2.747964,18.0558,-79.85117,4.172276,-0.7245789,-76.36395,10.22281,13.92803,-74.18213,8.564098,14.36151,-75.31955,4.006394,0.4929024,-74.7139,23.67628,3.730522,-72.20901,18.47751,13.71041,-68.7894,16.40585,0,0,0,0.4823529
